rpm,engine_temp,fuel_pressure,battery_voltage,vibration,ambient_temp_c,elevation_ft,payload_ratio,road_grade_pct,idle_hours_day,engine_temp_delta_30d,fuel_pressure_delta_30d,battery_voltage_delta_30d,vibration_delta_30d,failure,failure_probability_true
1685.81,96.31,58.17,12.892,0.835,-7.46,1908.9,0.758,0.0,3.414,3.265,2.552,-0.2655,0.1203,0,0.001501
1613.28,103.2,61.44,13.306,0.508,3.51,2553.0,0.572,0.848,2.128,-3.661,-1.192,-0.0277,0.0501,0,0.000824
1998.81,123.07,61.03,13.742,0.648,19.52,1287.3,0.758,1.899,0.0,0.863,-2.579,0.2082,0.0196,0,0.035571
2061.93,119.3,58.21,13.471,0.854,-7.07,4762.0,0.602,3.619,2.673,-2.694,-2.017,-0.1904,0.1586,0,0.006693
1618.92,105.28,68.15,14.055,0.312,17.28,600.1,0.73,0.0,0.058,-2.735,-2.603,0.0549,0.0073,0,0.000824
1839.76,123.78,59.74,14.253,0.575,41.55,2737.4,0.676,1.969,1.14,0.41,0.73,-0.1916,0.0147,0,0.035571
1619.22,114.45,65.68,13.662,0.685,31.73,914.0,0.532,1.623,0.622,-1.991,-0.712,-0.1057,0.1067,0,0.006693
1816.44,120.07,60.17,13.85,0.816,39.75,0.0,0.733,2.399,1.095,2.263,-0.237,-0.4026,0.1875,0,0.083173
1647.99,106.75,65.57,13.656,0.581,21.31,1631.8,0.621,0.791,2.075,-1.51,-0.713,-0.1411,0.1056,0,0.000824
1776.26,114.83,61.77,13.612,0.724,27.9,743.9,0.804,1.116,1.851,-0.339,1.631,-0.1515,0.2783,0,0.006693
1846.25,120.08,58.08,13.766,0.999,6.61,6043.1,0.756,2.732,2.608,1.455,-2.014,-0.1852,0.2047,0,0.035571
1736.51,104.92,59.68,13.847,0.437,13.14,607.5,0.639,0.0,2.093,0.632,2.809,0.0037,0.0365,0,0.000824
2261.58,114.29,57.14,13.592,1.411,1.57,5162.6,0.929,4.137,2.847,1.824,-0.311,-0.3115,0.4522,0,0.182426
1677.72,120.62,63.53,13.689,0.806,35.8,1155.4,0.924,0.0,0.526,1.899,0.726,-0.1864,0.1657,0,0.035571
1792.61,119.64,64.02,13.543,0.539,25.14,512.4,0.683,1.948,1.156,0.673,3.832,-0.0337,0.1667,0,0.006693
1606.48,107.19,62.37,13.906,0.409,21.82,1722.7,0.579,0.726,0.792,0.332,-1.922,-0.0517,0.1222,0,0.000824
1723.36,112.36,61.03,13.88,0.518,22.32,0.0,0.552,1.246,1.318,-2.243,0.952,0.0088,0.1468,0,0.006693
1675.19,108.75,56.56,13.471,0.289,44.47,5.3,0.487,0.362,1.412,-1.942,1.156,-0.28,0.0328,0,0.000824
1977.58,129.87,62.05,13.26,1.109,41.37,888.7,0.91,2.478,0.959,1.301,-3.668,-0.1788,0.2637,0,0.401312
1664.7,115.83,63.17,13.526,1.028,16.91,592.3,0.88,1.883,3.271,-0.844,-1.767,-0.3608,0.2295,0,0.029312
1713.79,101.26,58.03,13.048,0.7,-17.81,1598.4,0.813,0.766,1.563,0.724,0.49,-0.3113,-0.0567,0,0.000824
1787.28,105.27,57.91,13.686,0.222,-10.82,1417.1,0.65,0.554,0.234,3.08,-2.157,-0.06,0.0507,0,0.000824
1948.17,107.79,55.25,13.065,0.812,-12.8,8212.5,0.525,2.781,1.353,1.174,0.999,-0.2231,0.0182,0,0.001659
1832.54,113.74,61.02,13.824,0.92,25.41,1155.4,0.956,0.731,1.968,1.672,-1.618,-0.3657,0.267,0,0.016302
1811.98,114.57,62.08,13.553,1.035,10.54,1152.4,0.914,0.16,2.09,1.05,-0.833,-0.0989,0.123,0,0.006693
1802.78,99.55,60.47,13.467,0.63,-3.38,2150.1,0.782,1.127,1.916,0.938,-2.78,-0.2257,0.0163,0,0.000824
1813.5,122.69,61.65,13.955,0.752,25.97,795.2,0.816,2.265,1.928,-1.015,0.614,-0.3081,0.1736,0,0.035571
1623.48,117.33,67.77,13.568,0.683,29.86,1091.2,0.483,1.481,2.789,-3.265,0.627,-0.2776,0.2264,0,0.012128
2139.02,120.98,58.07,13.715,1.282,10.76,8400.7,0.817,4.436,2.075,0.993,-2.409,0.1145,0.3926,0,0.310026
1716.67,121.15,62.26,13.494,0.839,19.66,4799.4,0.663,3.859,1.793,1.92,-0.327,-0.1256,0.2239,0,0.035571
1765.93,115.54,60.13,13.759,0.493,36.2,1851.5,0.682,0.695,1.547,1.264,-1.664,-0.1244,-0.1026,0,0.006693
1857.96,117.02,62.16,13.988,0.355,29.08,1695.8,0.632,1.814,1.662,1.941,-1.329,0.0151,0.2406,0,0.006693
1996.71,110.51,64.79,12.924,0.932,-11.95,2609.1,0.833,1.955,2.358,3.389,-2.657,-0.2624,0.3561,0,0.006693
1664.14,114.93,60.34,13.355,0.466,45.41,3166.1,0.565,0.702,1.562,0.41,-0.312,-0.1429,0.0533,0,0.006693
1958.64,131.03,55.95,13.65,1.232,33.72,4729.2,0.748,4.536,1.906,2.767,1.525,-0.1213,0.1822,0,0.182426
1665.03,116.9,64.97,13.938,0.676,35.93,1979.4,0.753,0.882,0.0,1.737,-1.154,0.055,0.0731,0,0.006693
1854.27,111.19,62.25,13.739,0.876,5.62,2267.0,0.844,0.844,1.109,0.461,0.512,-0.02,0.2642,0,0.006693
1869.6,105.32,54.64,12.788,1.1,-16.66,9224.7,0.792,2.524,0.974,-0.048,-0.738,-0.2335,0.0313,0,0.001659
1768.77,109.75,61.97,13.756,0.44,19.46,1898.4,0.651,0.804,1.805,-0.674,0.361,-0.3324,-0.0155,0,0.000824
1593.81,114.62,62.18,13.766,0.353,45.06,2128.3,0.33,0.754,0.735,-0.588,-2.034,-0.1414,0.1594,0,0.006693
1868.27,121.81,62.89,13.495,0.628,45.57,1354.5,0.755,2.163,2.115,0.604,-2.504,-0.2004,0.0776,0,0.035571
1632.16,101.82,57.49,13.976,0.382,1.04,1751.6,0.72,0.273,0.736,-1.3,3.169,-0.0701,0.1874,0,0.000824
1785.17,113.69,62.45,13.564,0.875,31.99,1949.5,0.803,1.284,2.182,2.898,-2.495,-0.1577,0.2294,0,0.006693
1844.53,122.81,64.18,13.251,0.546,42.82,1677.8,0.622,1.647,1.614,2.817,0.252,-0.2003,-0.0319,0,0.035571
1945.4,112.39,59.56,13.904,0.804,3.15,8920.3,0.655,2.757,2.263,0.337,0.662,-0.1596,0.2573,0,0.013387
2358.1,130.86,62.19,13.787,1.249,15.36,6176.5,0.918,5.079,0.0,1.899,-1.25,-0.0206,0.3127,1,0.182426
1672.9,111.29,63.67,13.952,0.613,7.26,2123.5,0.252,2.115,0.856,1.535,-0.875,-0.0444,0.1229,0,0.006693
2065.62,109.13,63.45,12.998,0.963,-14.26,4026.8,0.374,4.055,1.33,-1.263,-0.105,-0.2859,0.1956,0,0.000824
1852.82,98.76,61.31,12.427,0.623,-22.73,1540.2,0.699,1.176,3.327,-3.182,-0.044,-0.4457,0.0282,0,0.008163
1756.08,98.97,65.03,13.121,0.482,-8.52,1975.0,0.617,0.717,1.876,2.198,-0.016,-0.1535,0.0552,0,0.000824
1703.7,103.98,60.06,13.647,0.482,-3.92,1465.4,0.498,1.5,1.495,1.396,-1.134,0.01,0.071,0,0.000824
1913.3,106.69,58.9,13.759,0.679,-0.81,5268.2,0.495,3.152,1.07,0.725,-0.528,-0.1623,0.1067,0,0.000824
2014.2,117.87,57.48,13.888,0.866,4.52,1439.3,0.767,2.783,1.83,0.591,-1.532,-0.1883,0.3375,0,0.006693
1448.79,90.1,62.6,12.856,0.504,-16.61,1515.0,0.498,0.935,2.041,-0.145,0.062,-0.2746,0.0751,0,0.000824
1680.87,109.05,67.81,13.51,0.586,7.14,3066.0,0.442,0.893,2.462,1.823,0.79,-0.449,0.0197,0,0.002025
1789.74,118.72,64.45,13.293,0.653,41.67,2212.1,0.637,1.003,2.718,0.231,1.893,-0.2882,0.1331,0,0.012128
1471.14,104.36,62.71,13.546,0.526,14.66,1195.9,0.471,0.94,1.603,0.448,-0.847,-0.1771,0.107,0,0.000824
1861.34,114.03,62.46,13.844,0.556,22.28,0.0,0.696,1.35,0.846,1.909,1.134,-0.0357,0.0448,0,0.006693
1517.32,109.68,61.46,13.373,0.349,39.31,1810.0,0.449,0.0,1.623,-2.976,0.112,-0.3512,0.0456,0,0.002025
1891.72,120.01,57.37,13.636,0.794,44.22,2736.2,0.793,1.086,1.822,2.962,1.385,-0.2228,0.2177,0,0.035571
2000.61,116.27,56.47,13.644,0.889,13.77,8991.5,0.595,4.353,1.145,0.006,-1.529,-0.1962,0.1974,0,0.013387
1802.71,121.62,64.4,13.582,0.497,35.19,675.0,0.74,0.805,0.722,2.78,-1.321,0.0449,0.1123,0,0.035571
1874.78,113.97,66.4,13.787,0.729,14.33,1524.9,0.72,1.898,2.064,0.642,0.518,-0.0956,0.0814,0,0.006693
1803.7,92.95,56.14,12.565,0.652,-21.76,3132.5,0.496,2.051,3.466,-1.258,-3.621,-0.3889,0.0708,0,0.024127
1712.07,113.2,65.06,13.468,0.447,33.94,131.4,0.659,0.0,1.512,-1.38,1.981,-0.1947,-0.1174,0,0.006693
1814.47,108.96,55.63,13.535,0.613,3.4,2086.6,0.598,1.016,0.956,1.532,-1.507,-0.0613,-0.1783,0,0.000824
1770.15,116.45,68.24,13.451,0.72,19.15,1294.7,0.686,1.989,1.554,-2.272,-1.231,-0.1978,0.0796,0,0.006693
1704.84,101.36,57.54,13.672,0.599,0.72,1991.1,0.605,1.012,2.408,-2.86,0.079,-0.2016,-0.0253,0,0.000824
1776.62,112.74,62.14,13.834,0.995,34.64,1728.9,0.907,0.243,3.234,0.086,-1.747,-0.4894,0.2112,0,0.029312
2095.69,131.71,61.65,13.738,1.271,46.36,2306.6,0.849,2.513,1.828,-1.311,0.606,-0.3793,0.364,0,0.354344
1790.24,124.47,62.64,13.891,0.725,41.59,1129.8,0.72,2.05,0.64,-0.868,-2.39,-0.1844,0.2051,0,0.035571
1697.73,119.68,60.38,13.657,0.742,42.82,1488.3,0.744,1.704,1.247,3.53,-3.11,-0.2342,0.1185,0,0.006693
1789.43,115.7,54.61,13.781,0.837,52.16,784.7,0.86,0.0,1.649,0.826,0.124,-0.3763,0.0544,0,0.035571
1573.23,102.47,65.6,13.435,0.467,29.75,848.4,0.357,0.0,2.581,2.24,0.126,-0.218,0.0605,0,0.000824
1766.67,104.9,55.59,13.835,0.851,0.84,6406.1,0.79,1.742,0.313,-3.404,0.895,0.0162,0.2871,0,0.001659
1775.59,110.06,61.39,13.512,0.616,23.19,1983.7,0.756,0.0,2.293,0.593,0.371,-0.2851,0.2441,0,0.006693
2005.28,105.63,60.07,12.902,1.096,-14.55,2928.2,0.923,1.709,1.775,0.217,-1.221,-0.2447,0.1954,0,0.000824
2035.08,108.85,57.32,13.632,0.794,-12.62,3573.0,0.778,2.777,1.356,3.626,0.16,-0.0472,0.4526,0,0.002473
1987.97,119.08,52.89,13.725,0.906,11.22,8659.0,0.5,3.721,2.065,-0.685,-2.734,-0.2864,0.1311,0,0.013387
1908.02,116.94,63.93,13.493,0.94,20.13,895.3,0.824,2.047,2.076,-0.723,0.573,-0.263,0.1309,0,0.006693
1846.71,117.84,57.44,13.244,0.716,30.31,1714.4,0.689,1.455,1.399,2.929,-0.361,-0.2969,0.0976,0,0.006693
1582.3,103.89,64.54,13.567,0.413,36.59,2515.6,0.513,0.0,0.876,3.122,-1.476,-0.0238,-0.013,0,0.000824
1828.36,117.9,61.09,13.589,1.051,29.18,2060.3,0.827,1.393,1.982,0.467,1.603,-0.2791,0.2963,0,0.006693
1674.58,113.51,60.53,13.72,0.574,31.38,377.4,0.513,1.819,2.348,0.696,-0.437,-0.1323,0.0573,0,0.006693
1847.52,101.53,58.13,12.82,0.755,-10.97,1814.5,0.852,0.148,1.259,0.146,-1.196,0.0232,0.0493,0,0.000824
2003.79,117.32,57.81,13.844,0.905,6.04,5941.5,0.69,3.504,2.732,-0.896,-0.739,-0.1438,0.3424,0,0.012128
1945.54,111.83,58.26,13.474,1.172,-4.42,1679.3,0.908,2.668,3.285,0.816,-1.431,-0.2332,0.158,0,0.069138
1808.61,119.25,59.93,13.815,0.616,33.3,80.6,0.896,0.785,0.0,-2.833,-0.775,-0.0415,0.1132,0,0.006693
1895.07,104.66,56.67,13.654,0.862,-1.4,737.8,0.771,0.672,2.137,1.196,1.83,-0.22,0.1004,0,0.000824
2175.6,121.8,53.66,13.384,1.179,11.13,5517.3,0.753,3.867,3.765,1.237,-0.194,-0.4826,0.2607,0,0.5
1597.63,115.86,58.47,13.471,0.746,33.73,1630.5,0.555,0.697,3.697,0.042,2.92,-0.32,0.1506,0,0.012128
1902.98,118.55,60.87,14.371,0.781,31.93,1026.1,0.74,3.084,1.267,1.618,0.617,-0.2385,0.2667,0,0.006693
1949.87,122.9,60.61,13.883,1.203,19.28,2607.1,0.889,2.965,1.62,0.061,-0.168,-0.214,0.3239,1,0.182426
1782.67,102.81,61.38,13.409,0.924,-4.69,1595.5,0.772,2.078,1.184,0.427,-0.929,-0.1458,0.1325,0,0.000824
1910.16,124.19,62.39,13.584,0.856,37.72,1931.6,0.705,2.646,0.847,-1.303,-1.423,-0.1145,0.2829,0,0.035571
1530.2,94.5,60.71,13.442,0.623,4.01,2007.3,0.703,0.104,1.868,1.267,-0.774,-0.1987,0.0787,0,0.000824
1722.4,111.0,58.56,14.129,0.554,9.13,3616.1,0.583,2.383,0.161,-2.283,-2.163,-0.1873,0.1121,0,0.006693
1799.94,106.43,62.73,14.182,0.691,-0.09,1545.2,0.723,0.631,1.639,1.852,2.482,-0.3335,0.1677,0,0.000824
1897.66,121.54,60.87,14.148,0.41,27.91,1125.6,0.636,2.59,0.0,-0.569,1.938,-0.0659,0.304,0,0.035571
1887.31,115.59,66.98,13.845,0.66,25.15,2127.5,0.677,1.448,1.607,-3.752,1.669,-0.2227,0.1744,0,0.006693
1958.97,119.97,53.52,13.78,1.026,23.26,6681.1,0.764,3.736,1.095,0.458,-0.762,-0.1429,0.337,0,0.013387
1853.15,119.88,67.65,13.661,0.766,29.07,447.9,0.772,1.491,0.961,-2.704,-0.377,-0.1693,0.2274,0,0.006693
1603.59,112.21,62.07,13.678,0.311,31.69,561.9,0.602,0.036,2.332,-0.616,-0.356,-0.1842,0.0012,0,0.006693
2187.08,119.19,56.19,13.582,1.136,15.66,5689.4,0.907,3.388,0.536,1.56,0.044,0.0425,0.2817,0,0.039166
2098.16,125.54,62.8,13.801,1.128,9.63,5202.9,0.76,4.411,2.191,-1.029,0.229,-0.186,0.2704,1,0.182426
1907.26,111.62,62.27,13.416,1.077,25.24,1309.3,0.914,1.008,2.32,-3.138,1.382,-0.1607,0.086,0,0.006693
1974.2,111.52,60.92,13.469,1.043,-1.38,6755.3,0.704,4.321,2.573,2.173,-3.329,-0.2704,0.4938,0,0.039166
1914.35,105.63,58.02,13.757,0.93,-0.63,836.0,0.896,0.0,3.496,-0.028,-0.438,-0.2789,0.1172,0,0.001501
2102.76,113.56,56.36,13.419,1.405,-1.95,7218.2,0.902,3.17,2.856,1.885,-2.401,-0.3945,0.3852,0,0.268941
1964.38,102.82,63.41,12.79,0.533,-24.29,3484.5,0.591,1.481,0.603,-4.063,0.944,-0.3765,0.0784,0,0.004496
1893.53,117.46,53.82,13.952,0.928,33.32,1010.1,0.816,2.027,1.077,3.985,-1.759,-0.1691,0.2074,0,0.006693
1999.26,119.09,59.23,13.453,0.888,9.38,5378.2,0.624,4.594,3.082,1.64,-2.423,-0.3472,0.316,0,0.012128
1766.24,110.18,63.18,13.311,1.197,-2.64,1227.7,0.768,1.891,4.616,-0.381,-1.326,-0.4774,-0.0543,0,0.154465
2016.02,117.36,57.89,13.789,1.159,30.52,1369.7,0.93,2.566,0.795,0.925,-0.564,-0.0851,0.3878,0,0.039166
1849.94,105.58,57.28,12.853,0.788,-14.48,2680.2,0.842,0.705,2.323,0.782,1.726,-0.0903,0.1703,0,0.000824
1979.97,117.1,62.94,13.569,1.02,5.23,2420.6,0.693,2.74,3.178,2.984,1.692,-0.4535,0.3372,0,0.029312
1715.45,101.34,68.39,13.316,0.569,-4.73,872.2,0.659,0.365,2.502,-1.48,-2.652,-0.3529,0.0876,0,0.002025
1512.1,93.56,59.7,12.16,0.53,-26.29,2309.8,0.475,0.167,3.153,3.321,0.591,-0.5143,0.0024,0,0.008163
1765.33,108.32,59.82,13.715,0.938,10.73,112.3,0.822,0.0,2.626,-0.014,-1.157,-0.1525,0.0173,0,0.000824
1945.96,105.32,59.64,13.021,1.083,-11.04,3433.9,0.889,1.619,1.848,2.146,-0.338,-0.0957,0.3159,0,0.000824
1757.59,110.74,64.3,13.8,0.865,13.1,2280.4,0.725,1.948,2.702,-2.028,-0.636,-0.4305,0.1439,0,0.029312
1718.13,115.78,65.64,14.062,0.448,14.28,1564.2,0.633,1.711,0.0,2.606,1.19,-0.0016,0.0433,0,0.006693
2077.27,121.1,62.22,13.696,1.197,3.34,5132.9,0.777,4.545,1.373,0.675,1.702,-0.2292,0.5044,1,0.401312
1492.33,89.07,59.23,12.05,0.367,-31.6,2473.4,0.473,0.6,2.063,-2.229,-0.999,-0.3785,0.1246,0,0.004496
1995.4,121.0,60.11,13.482,0.768,4.04,6447.2,0.618,4.026,1.668,-2.017,-1.777,-0.3951,0.2973,0,0.154465
1721.33,119.51,62.29,13.41,0.551,29.25,1093.2,0.565,1.552,2.232,-1.312,-0.183,-0.3971,0.2812,0,0.016302
2260.85,126.62,55.05,13.71,1.165,11.23,9741.9,0.817,4.958,0.991,0.179,-1.272,-0.071,0.4467,1,0.310026
1893.55,117.33,63.01,13.81,1.137,32.37,654.6,0.93,1.413,1.433,-3.407,-0.147,-0.1339,0.0476,0,0.039166
2282.2,115.83,58.64,13.743,1.136,-1.62,7475.5,0.762,4.67,1.459,1.3,-2.616,-0.2173,0.3762,0,0.075858
2139.37,121.96,56.86,13.942,0.986,16.38,5877.1,0.799,4.562,1.006,1.794,-0.818,-0.1157,0.2917,0,0.035571
1939.09,107.08,62.25,13.949,0.934,1.06,3201.7,0.891,0.735,2.02,0.352,0.196,-0.2006,0.2199,0,0.000824
1940.82,115.88,60.64,13.718,0.965,20.9,1090.6,0.808,1.773,1.891,-0.124,-1.202,-0.2693,0.2054,0,0.006693
1781.65,118.28,67.54,13.396,0.798,38.41,1318.0,0.734,0.345,2.621,1.361,0.46,-0.2197,0.1752,0,0.006693
1700.46,112.06,60.81,13.817,0.431,27.76,0.0,0.615,0.864,1.191,-0.198,1.312,-0.1651,0.2821,0,0.006693
1837.58,109.64,60.41,13.708,0.966,23.14,1947.4,0.969,0.0,1.948,0.924,-0.575,-0.124,0.2919,0,0.000824
1670.36,118.07,57.06,13.678,0.519,45.92,843.1,0.675,0.951,0.886,-1.142,-0.273,-0.112,0.1261,0,0.006693
1950.08,119.44,58.08,13.711,0.726,4.71,6596.1,0.662,3.335,2.042,-1.538,-3.647,-0.1808,0.3562,0,0.039166
1616.32,116.18,58.2,13.529,0.728,24.65,924.2,0.876,0.0,1.189,0.48,-1.231,-0.1934,0.1203,0,0.006693
1861.9,120.45,63.57,13.634,0.723,24.6,1204.1,0.728,2.266,1.508,1.129,1.854,-0.1328,0.2017,0,0.035571
1735.45,114.4,59.31,13.759,0.413,30.64,1047.3,0.705,0.041,2.039,-0.365,-0.893,-0.106,0.07,0,0.006693
1679.59,112.08,64.14,13.747,0.899,18.31,833.2,0.795,0.448,2.64,-3.94,-0.27,-0.3064,0.3002,0,0.006693
1783.77,113.88,58.7,13.787,0.646,22.97,1966.0,0.698,0.754,2.184,2.944,-1.633,-0.2287,0.1698,0,0.006693
1655.55,102.96,62.47,13.687,0.539,10.39,27.6,0.617,0.0,1.852,0.618,1.877,-0.0464,-0.0411,0,0.000824
2035.48,115.93,57.76,13.758,1.244,22.54,1844.7,0.969,1.805,2.541,-0.279,-0.83,-0.2341,0.3205,1,0.039166
2030.6,122.0,60.37,13.801,1.691,14.11,7024.4,0.905,3.919,3.05,2.905,-2.285,-0.2042,0.4263,1,0.450166
1889.96,117.7,63.05,14.181,0.629,20.96,1519.2,0.698,2.227,1.054,-1.292,1.709,-0.1235,0.0761,0,0.006693
1681.64,109.69,62.75,13.926,0.893,0.6,2778.0,0.25,2.832,1.765,0.718,0.242,-0.1407,0.3028,0,0.000824
1776.23,106.38,61.87,14.048,0.677,18.91,834.1,0.698,1.607,1.326,-2.741,1.047,-0.1738,0.1147,0,0.000824
1783.98,100.2,63.51,13.211,0.538,-3.64,1711.9,0.592,1.055,2.596,-1.735,-0.465,-0.4717,0.0203,0,0.002025
2122.71,116.72,56.02,12.967,0.867,-17.49,5801.5,0.692,4.02,1.399,-0.085,1.269,-0.2627,0.1876,0,0.006693
1898.99,110.34,60.2,13.558,0.571,28.24,1800.8,0.549,2.492,0.513,2.077,-1.091,-0.0298,0.3772,0,0.006693
2091.11,128.21,65.47,13.776,0.931,27.9,5041.6,0.587,4.464,1.556,1.626,0.535,-0.1849,0.3828,0,0.035571
1608.64,106.58,67.19,12.96,0.654,24.57,0.0,0.607,1.774,3.22,0.933,-3.482,-0.2218,0.0873,0,0.001501
1961.98,114.59,58.47,13.544,0.922,5.01,5861.1,0.658,3.984,1.124,1.027,-1.233,-0.0366,0.3652,0,0.006693
2177.46,115.68,56.75,14.264,0.892,6.25,6654.5,0.687,5.539,0.0,-2.782,-0.143,-0.075,0.2478,0,0.013387
2063.79,104.81,61.08,13.768,0.856,1.38,6492.7,0.748,2.774,1.011,0.816,-2.329,-0.1156,0.314,0,0.001659
1879.47,104.74,62.37,13.304,0.797,-5.61,6577.5,0.499,3.3,2.128,1.175,-2.509,-0.2535,0.2348,0,0.001659
1939.03,112.0,62.45,14.036,0.735,7.34,1817.3,0.761,1.23,1.591,-1.251,-2.346,-0.1171,0.0051,0,0.006693
1675.38,104.94,58.2,13.725,0.381,11.49,3211.7,0.559,0.265,0.955,-0.623,-2.124,-0.0429,0.1716,0,0.000824
2163.5,128.95,60.56,13.619,1.245,13.5,3982.1,0.872,4.06,1.25,-2.236,-2.412,-0.0974,0.3855,0,0.182426
2097.92,117.32,57.92,14.02,1.005,31.84,6832.4,0.867,3.09,0.0,-0.786,-0.034,-0.0212,0.3592,0,0.013387
1792.26,116.61,64.57,13.93,0.708,31.34,1220.6,0.656,2.194,1.281,0.816,0.885,-0.145,0.1481,0,0.006693
1788.74,119.34,69.63,13.64,0.691,30.35,173.0,0.724,1.564,3.177,-0.712,0.008,-0.32,0.1617,0,0.012128
1572.76,109.08,63.64,13.681,0.332,34.05,1040.0,0.697,0.0,0.725,1.93,0.144,-0.1587,0.1368,0,0.000824
1850.88,126.41,61.62,13.401,0.784,38.41,2230.0,0.822,1.03,1.488,3.101,-0.9,-0.3079,0.1585,1,0.035571
2155.62,127.57,56.42,13.641,1.114,15.77,5922.7,0.787,5.156,1.259,2.194,-3.194,-0.1341,0.3831,0,0.182426
1710.19,102.83,61.67,13.032,0.783,-10.99,2185.8,0.858,0.221,2.284,2.99,0.099,-0.3039,0.1931,0,0.000824
1864.93,120.27,65.16,13.438,0.85,26.6,1044.0,0.559,3.482,2.032,-1.364,1.555,-0.1377,0.3001,0,0.035571
1630.19,111.3,63.47,13.691,0.696,25.36,1444.7,0.732,1.112,0.999,-1.346,-1.623,-0.152,0.1456,0,0.006693
1882.81,106.5,65.21,13.199,0.856,-7.55,2871.9,0.778,1.581,1.903,-3.269,-1.505,-0.4207,0.0873,0,0.002025
1665.21,107.23,59.5,13.885,0.547,7.91,1468.3,0.625,1.157,1.214,-0.529,3.513,-0.0535,0.1553,0,0.000824
1929.26,114.79,59.73,13.562,0.879,23.08,1467.2,0.772,1.265,1.64,2.262,-0.759,-0.1855,0.3336,0,0.006693
1903.36,106.78,61.47,12.704,0.469,-17.89,2517.1,0.518,1.567,2.895,1.621,-0.584,-0.2878,0.1407,0,0.001501
1882.2,100.25,62.06,13.086,0.54,-3.22,2853.8,0.737,0.522,1.454,3.836,-0.049,-0.1118,0.1584,0,0.000824
1682.35,99.92,60.62,12.642,0.702,-14.62,790.6,0.857,0.75,0.0,1.755,0.463,-0.1074,0.3526,0,0.000824
1826.23,113.47,60.13,13.535,0.78,33.11,134.4,0.854,1.25,0.326,-2.131,1.352,0.0167,0.2013,0,0.006693
1871.2,123.82,59.08,13.754,0.975,44.37,1295.7,0.903,1.144,0.649,2.56,-0.825,0.0368,0.0855,0,0.035571
1697.97,104.14,62.93,13.94,0.531,15.62,2198.5,0.721,1.11,1.053,-0.617,-0.391,-0.1209,0.1837,0,0.000824
1726.55,109.04,59.27,13.719,0.833,0.78,1281.4,0.846,0.942,1.573,-0.614,1.02,-0.3207,0.091,0,0.000824
1906.31,108.73,64.04,13.654,0.667,-2.3,2890.4,0.692,1.698,1.175,-1.584,-1.933,-0.1582,0.364,0,0.000824
1690.01,112.51,62.1,13.684,0.586,15.43,1892.2,0.514,1.02,1.075,0.543,0.433,-0.1589,-0.0182,0,0.006693
2144.89,118.86,59.78,13.386,1.184,4.91,6427.8,0.689,4.865,2.505,-0.803,3.443,-0.2124,0.415,0,0.075858
2020.39,122.65,57.41,13.593,0.953,18.3,1910.6,0.757,3.105,0.943,-0.788,0.146,-0.0351,0.2457,0,0.035571
1679.04,111.57,63.52,14.036,0.37,25.21,1339.7,0.528,0.928,1.252,-3.275,0.716,-0.1873,0.0541,0,0.006693
2082.08,112.23,51.79,13.646,0.856,-6.87,7396.4,0.699,3.928,1.02,0.135,-1.687,0.0534,0.3179,0,0.013387
1856.87,108.25,66.61,13.678,0.57,0.93,3950.6,0.651,2.74,1.428,-1.55,-2.215,0.0399,0.1504,0,0.000824
1649.72,111.08,65.83,13.387,0.635,22.16,1527.3,0.728,0.424,1.57,1.616,-1.222,-0.2527,-0.0761,0,0.006693
1763.54,111.15,64.25,13.977,0.777,20.46,2381.1,0.79,1.024,1.015,3.751,0.05,-0.0642,0.1579,0,0.006693
1871.39,110.26,58.04,13.578,1.059,11.2,3289.0,0.943,1.225,0.798,4.852,1.039,-0.1369,0.2289,0,0.006693
1561.19,107.48,61.37,13.532,0.459,31.23,1711.8,0.542,0.584,2.126,-2.745,0.488,-0.0407,-0.0124,0,0.000824
1606.59,110.49,65.38,13.567,0.505,23.41,2056.4,0.593,0.0,2.005,4.363,-2.576,-0.3089,-0.0069,0,0.006693
1910.85,113.75,60.61,13.926,0.788,10.46,7603.4,0.46,4.087,0.781,-0.728,-3.816,-0.1786,0.2718,0,0.039166
1766.23,112.49,61.17,13.662,0.272,36.81,931.6,0.615,0.399,0.834,0.804,-0.87,-0.1371,0.1213,0,0.006693
1979.7,113.42,59.79,13.578,0.779,6.74,8245.1,0.74,2.718,1.535,-0.153,-1.726,-0.0942,0.1459,0,0.013387
1931.09,131.06,53.82,13.278,0.777,41.8,1767.8,0.706,2.979,2.406,-1.131,1.115,-0.4022,0.3957,0,0.083173
1662.18,109.23,65.78,13.662,0.273,27.7,147.4,0.68,0.646,2.372,-2.665,-0.667,-0.2989,0.1316,0,0.000824
1902.46,108.48,63.88,13.439,0.938,4.05,1817.9,0.822,2.147,3.213,5.695,-0.061,-0.378,0.2226,0,0.003684
1965.79,121.41,65.61,13.913,0.633,31.45,1859.4,0.594,2.048,1.797,1.719,-0.906,-0.204,0.2582,0,0.035571
1970.98,107.09,59.06,13.774,0.991,-0.12,2390.1,0.886,0.676,1.163,0.596,1.195,0.0049,0.0947,0,0.000824
1867.31,100.06,58.26,13.526,0.655,-9.04,3277.1,0.675,1.786,1.056,2.422,1.397,-0.1135,0.2093,0,0.000824
1842.36,108.29,61.68,12.966,0.592,-9.1,1799.6,0.581,1.783,2.209,-2.49,1.157,-0.146,0.0095,0,0.000824
